domain,mode,param,head,class,support,predicted,precision,recall,f1,true_positive,false_positive,false_negative
CR,logit_ema,0.6,social,1,3077,4614,0.5721716514954487,0.8579785505362366,0.6865167078403328,2640,1974,437
CR,logit_ema,0.6,social,2,11812,4594,0.9899869394862865,0.38503217067389095,0.5544313056198952,4548,46,7264
CR,logit_ema,0.6,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,logit_ema,0.6,social,4,0,0,nan,nan,nan,0,0,0
CR,hysteresis,0.25,task,0,47407,40522,0.922955431617393,0.7889130297213491,0.85068634921357,37400,3122,10007
CR,hysteresis,0.25,task,1,4384,297,0.5218855218855218,0.035355839416058396,0.06622516556291391,155,142,4229
CR,hysteresis,0.25,task,2,1298,7262,0.17873863949325255,1.0,0.30327102803738315,1298,5964,0
CR,hysteresis,0.25,task,3,12257,17265,0.566406023747466,0.797829811536265,0.6624889912607547,9779,7486,2478
CR,hysteresis,0.25,social,0,954,8087,0.05329541239025597,0.45178197064989517,0.09534343546067912,431,7656,523
CR,hysteresis,0.25,social,1,3077,4585,0.5749182115594329,0.8566785830354241,0.6880709997389716,2636,1949,441
CR,hysteresis,0.25,social,2,11812,4623,0.9928617780661908,0.3885878767355232,0.5585640401581989,4590,33,7222
CR,hysteresis,0.25,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,hysteresis,0.25,social,4,0,0,nan,nan,nan,0,0,0
CR,hysteresis,0.5,task,0,47407,41219,0.9222203352822728,0.80184360959352,0.8578295308374517,38013,3206,9394
CR,hysteresis,0.5,task,1,4384,182,0.7857142857142857,0.03261861313868613,0.06263688129653965,143,39,4241
CR,hysteresis,0.5,task,2,1298,7106,0.1826625386996904,1.0,0.3089005235602095,1298,5808,0
CR,hysteresis,0.5,task,3,12257,16839,0.58477344260348,0.8033776617443094,0.6768627990101732,9847,6992,2410
CR,hysteresis,0.5,social,0,954,8503,0.055980242267435025,0.4989517819706499,0.10066617320503332,476,8027,478
CR,hysteresis,0.5,social,1,3077,4371,0.5774422328986502,0.8202794930126747,0.6777658431793769,2524,1847,553
CR,hysteresis,0.5,social,2,11812,4421,0.9945713639448088,0.3722485607856417,0.5417359699377811,4397,24,7415
CR,hysteresis,0.5,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,hysteresis,0.5,social,4,0,0,nan,nan,nan,0,0,0
CR,hysteresis,1.0,task,0,47407,42811,0.9135736142580178,0.8250047461345371,0.8670331862821167,39111,3700,8296
CR,hysteresis,1.0,task,1,4384,0,nan,0.0,nan,0,0,4384
CR,hysteresis,1.0,task,2,1298,6724,0.19303985722784056,1.0,0.3236100723011718,1298,5426,0
CR,hysteresis,1.0,task,3,12257,15811,0.6103978242995383,0.7873867993799462,0.6876870457460453,9651,6160,2606
CR,hysteresis,1.0,social,0,954,8628,0.05876216968011127,0.5314465408805031,0.10582341891045711,507,8121,447
CR,hysteresis,1.0,social,1,3077,4188,0.6415950334288443,0.8732531686707832,0.7397109428768066,2687,1501,390
CR,hysteresis,1.0,social,2,11812,4479,0.9955347175708864,0.377497460209956,0.5474188202074767,4459,20,7353
CR,hysteresis,1.0,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,hysteresis,1.0,social,4,0,0,nan,nan,nan,0,0,0
